,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Quantity
3191,3192,62.0,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,No,Store Pickup,No,No,42.0,Credit Card,Every 3 Months,1
3192,3193,19.0,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,No,Free Shipping,No,No,20.0,Cash,Fortnightly,3
3193,3194,63.0,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,No,Express,No,No,35.0,Credit Card,Fortnightly,1
3194,3195,43.0,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,Standard,No,No,10.0,Credit Card,,4
3195,3196,68.0,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Next Day Air,No,No,36.0,Credit Card,Quarterly,1
3196,3197,24.0,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,No,Express,No,No,21.0,Debit Card,Fortnightly,2
3197,3198,27.0,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Free Shipping,No,No,29.0,Credit Card,Every 3 Months,2
3198,3199,,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,Free Shipping,No,No,39.0,Debit Card,,3
3199,3200,,Female,Handbag,Accessories,40,Maine,XL,Pink,Winter,,No,,No,No,,PayPal,,4
3200,3201,,Female,Socks,Clothing,24,Missouri,L,Black,Spring,,No,Free Shipping,No,No,,Credit Card,,4
3201,3202,46.0,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,2-Day Shipping,No,No,34.0,Cash,,2
3202,3203,65.0,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Standard,No,No,38.0,Venmo,Annually,3
3203,3204,63.0,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Express,No,No,14.0,Venmo,Annually,4
3204,3205,57.0,Female,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,No,Free Shipping,No,No,23.0,Debit Card,Bi-Weekly,4
3205,3206,40.0,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,No,50.0,Bank Transfer,Every 3 Months,2
3206,3207,36.0,Female,Boots,Footwear,52,California,M,Brown,Winter,3.0,No,Free Shipping,No,No,49.0,PayPal,Monthly,4
3207,3208,67.0,Female,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,No,Next Day Air,No,No,14.0,PayPal,Annually,4
3208,3209,,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,,No,,No,No,,PayPal,,1
3209,3210,64.0,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,No,Standard,No,No,39.0,Debit Card,Annually,1
3210,3211,30.0,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,No,Express,No,No,43.0,Venmo,Bi-Weekly,1
3211,3212,53.0,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,Standard,No,No,12.0,Cash,Monthly,3
3212,3213,27.0,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,2-Day Shipping,No,No,21.0,Debit Card,Weekly,4
3213,3214,27.0,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Standard,No,No,33.0,Credit Card,Monthly,3
3214,3215,53.0,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Free Shipping,No,No,6.0,Debit Card,Annually,2
3215,3216,34.0,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,Free Shipping,No,No,10.0,PayPal,Every 3 Months,1
3216,3217,39.0,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,Next Day Air,No,No,18.0,Cash,Weekly,3
3217,3218,44.0,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,Express,No,No,46.0,Venmo,Weekly,1
3218,3219,37.0,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Express,No,No,49.0,PayPal,Monthly,4
3219,3220,57.0,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,2-Day Shipping,No,No,39.0,Credit Card,Weekly,3
3220,3221,,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,,No,,No,No,,Cash,,2
3221,3222,21.0,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Standard,No,No,28.0,Cash,Annually,1
3222,3223,45.0,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Store Pickup,No,No,22.0,PayPal,Quarterly,3
3223,3224,,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,Standard,No,No,36.0,Venmo,,3
3224,3225,,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,,No,,No,No,,PayPal,,1
3225,3226,53.0,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,No,Store Pickup,No,No,31.0,Credit Card,Weekly,1
3226,3227,57.0,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,No,Next Day Air,No,No,38.0,Bank Transfer,Fortnightly,4
3227,3228,28.0,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,No,Free Shipping,No,No,42.0,Debit Card,Quarterly,4
3228,3229,37.0,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,2-Day Shipping,No,No,27.0,PayPal,Annually,2
3229,3230,54.0,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Express,No,No,24.0,Cash,Monthly,2
3230,3231,49.0,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Next Day Air,No,No,38.0,Debit Card,Annually,1
3231,3232,62.0,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,No,No,9.0,Credit Card,Annually,4
3232,3233,45.0,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,No,Next Day Air,No,No,19.0,Bank Transfer,Monthly,4
3233,3234,45.0,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Express,No,No,11.0,Debit Card,Bi-Weekly,2
3234,3235,49.0,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,2-Day Shipping,No,No,16.0,Debit Card,Quarterly,4
3235,3236,,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,No,Free Shipping,No,No,18.0,Venmo,,4
3236,3237,63.0,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Next Day Air,No,No,8.0,Cash,Monthly,2
3237,3238,61.0,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Express,No,No,4.0,Cash,Weekly,4
3238,3239,25.0,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,No,2-Day Shipping,No,No,37.0,Cash,Quarterly,3
3239,3240,33.0,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,No,30.0,Cash,Monthly,1
3240,3241,56.0,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,No,37.0,Bank Transfer,Monthly,1
3241,3242,50.0,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Store Pickup,No,No,30.0,PayPal,,1
3242,3243,45.0,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Express,No,No,17.0,Venmo,Weekly,3
3243,3244,45.0,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,No,Store Pickup,No,No,11.0,Bank Transfer,Every 3 Months,3
3244,3245,,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,,No,,No,No,,Credit Card,,1
3245,3246,,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,Next Day Air,No,No,20.0,Cash,,3
3246,3247,70.0,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Store Pickup,No,No,37.0,Cash,Monthly,3
3247,3248,53.0,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Express,No,No,12.0,PayPal,Fortnightly,2
3248,3249,22.0,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,No,No,41.0,Bank Transfer,Quarterly,2
3249,3250,26.0,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Express,No,No,32.0,Credit Card,Quarterly,1
3250,3251,23.0,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,No,No,15.0,Venmo,Weekly,3
3251,3252,25.0,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Standard,No,No,39.0,Venmo,Quarterly,4
3252,3253,69.0,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Store Pickup,No,No,48.0,Credit Card,Fortnightly,1
3253,3254,36.0,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,No,8.0,Venmo,Fortnightly,3
3254,3255,,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,,No,,No,No,,Bank Transfer,,2
3255,3256,57.0,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,No,36.0,Bank Transfer,Monthly,4
3256,3257,60.0,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Free Shipping,No,No,50.0,Venmo,Every 3 Months,4
3257,3258,44.0,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,Express,No,No,39.0,Venmo,Every 3 Months,1
3258,3259,31.0,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Express,No,No,11.0,Credit Card,Bi-Weekly,4
3259,3260,57.0,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,No,5.0,Debit Card,Every 3 Months,2
3260,3261,39.0,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,2-Day Shipping,No,No,7.0,Credit Card,Annually,2
3261,3262,48.0,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Store Pickup,No,No,50.0,Debit Card,Weekly,3
3262,3263,,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Standard,No,No,21.0,Cash,,1
3263,3264,56.0,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,Express,No,No,31.0,Debit Card,Fortnightly,2
3264,3265,28.0,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,No,Express,No,No,39.0,Cash,Bi-Weekly,1
3265,3266,40.0,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Express,No,No,28.0,Credit Card,Fortnightly,3
3266,3267,49.0,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,No,33.0,Bank Transfer,Weekly,2
3267,3268,37.0,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,Store Pickup,No,No,42.0,Credit Card,Quarterly,1
3268,3269,22.0,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Free Shipping,No,No,5.0,Bank Transfer,Every 3 Months,2
3269,3270,,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Express,No,No,25.0,Cash,,3
3270,3271,59.0,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Express,No,No,48.0,PayPal,Annually,2
3271,3272,,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,,No,,No,No,,Credit Card,,2
3272,3273,58.0,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Next Day Air,No,No,34.0,PayPal,Quarterly,4
3273,3274,58.0,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,No,34.0,PayPal,Every 3 Months,1
3274,3275,,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,,No,Store Pickup,No,No,,Cash,,2
3275,3276,43.0,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,No,2.0,Debit Card,Weekly,1
3276,3277,39.0,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Store Pickup,No,No,41.0,PayPal,Every 3 Months,2
3277,3278,59.0,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Store Pickup,No,No,3.0,Credit Card,Monthly,4
3278,3279,,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,2-Day Shipping,No,No,18.0,Bank Transfer,,4
3279,3280,,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,No,Express,No,No,1.0,Debit Card,,2
3280,3281,45.0,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Next Day Air,No,No,5.0,PayPal,Monthly,1
3281,3282,27.0,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,No,41.0,Bank Transfer,Annually,2
3282,3283,24.0,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Next Day Air,No,No,5.0,Credit Card,Monthly,2
3283,3284,47.0,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Express,No,No,10.0,Debit Card,Every 3 Months,1
3284,3285,70.0,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,No,No,20.0,Venmo,Annually,3
3285,3286,58.0,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,No,No,11.0,Cash,Weekly,3
3286,3287,45.0,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Express,No,No,4.0,Venmo,Fortnightly,4
3287,3288,24.0,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,No,38.0,Credit Card,Weekly,3
3288,3289,67.0,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,No,19.0,Credit Card,Bi-Weekly,3
3289,3290,31.0,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,No,No,16.0,Venmo,Every 3 Months,2
3290,3291,52.0,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,No,2.0,PayPal,Monthly,2
3291,3292,29.0,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,No,11.0,Cash,Monthly,3
3292,3293,62.0,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Standard,No,No,18.0,Bank Transfer,Fortnightly,3
3293,3294,19.0,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,No,47.0,Credit Card,Fortnightly,3
3294,3295,62.0,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,No,15.0,Bank Transfer,,4
3295,3296,70.0,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,No,15.0,Cash,Weekly,1
3296,3297,20.0,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,No,47.0,Venmo,Quarterly,3
3297,3298,,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,,No,Free Shipping,No,No,,PayPal,,3
3298,3299,65.0,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,Express,No,No,6.0,Bank Transfer,Every 3 Months,1
3299,3300,45.0,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,No,No,18.0,Venmo,Monthly,2
3300,3301,26.0,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,No,40.0,Bank Transfer,Bi-Weekly,3
3301,3302,,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,No,31.0,Credit Card,,3
3302,3303,36.0,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Standard,No,No,31.0,Venmo,Bi-Weekly,4
3303,3304,20.0,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,No,No,4.0,Credit Card,Fortnightly,3
3304,3305,30.0,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,No,No,36.0,Bank Transfer,Every 3 Months,3
3305,3306,34.0,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,No,31.0,PayPal,Bi-Weekly,2
3306,3307,63.0,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,No,6.0,Venmo,,2
3307,3308,18.0,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,No,No,1.0,Cash,Monthly,1
3308,3309,55.0,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Express,No,No,29.0,Cash,Monthly,1
3309,3310,48.0,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,No,No,19.0,PayPal,Monthly,2
3310,3311,45.0,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,No,12.0,PayPal,Fortnightly,2
3311,3312,29.0,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,Express,No,No,18.0,Bank Transfer,Annually,1
3312,3313,55.0,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,No,45.0,Cash,Quarterly,3
3313,3314,55.0,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,No,45.0,Credit Card,Monthly,4
3314,3315,55.0,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,Standard,No,No,8.0,Credit Card,Quarterly,2
3315,3316,48.0,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,No,No,4.0,PayPal,Every 3 Months,1
3316,3317,42.0,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,No,No,5.0,Debit Card,Fortnightly,1
3317,3318,21.0,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,No,30.0,Cash,Quarterly,3
3318,3319,45.0,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,No,15.0,PayPal,Monthly,3
3319,3320,23.0,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,No,17.0,Credit Card,,4
3320,3321,66.0,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,No,No,45.0,Cash,Every 3 Months,1
3321,3322,32.0,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,No,3.0,Venmo,Annually,4
3322,3323,52.0,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,No,43.0,PayPal,Weekly,2
3323,3324,54.0,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,No,4.0,Credit Card,Monthly,1
3324,3325,37.0,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Standard,No,No,41.0,Venmo,Weekly,2
3325,3326,,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,No,No,,Venmo,,4
3326,3327,47.0,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,No,10.0,Debit Card,Annually,2
3327,3328,47.0,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Express,No,No,2.0,Debit Card,Quarterly,3
3328,3329,42.0,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,No,11.0,Cash,Bi-Weekly,2
3329,3330,34.0,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,No,No,1.0,Debit Card,Bi-Weekly,4
3330,3331,,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,No,41.0,Bank Transfer,,1
3331,3332,55.0,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,No,No,39.0,PayPal,Quarterly,3
3332,3333,27.0,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,No,1.0,PayPal,Bi-Weekly,2
3333,3334,,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,,No,,No,No,,PayPal,,1
3334,3335,66.0,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,No,21.0,Credit Card,Annually,2
3335,3336,,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,,No,,No,No,,Bank Transfer,,1
3336,3337,39.0,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Free Shipping,No,No,24.0,Debit Card,Annually,1
3337,3338,23.0,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,No,45.0,Bank Transfer,Bi-Weekly,2
3338,3339,29.0,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,No,46.0,Credit Card,Monthly,1
3339,3340,20.0,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,No,35.0,Cash,Fortnightly,2
3340,3341,42.0,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,No,47.0,Credit Card,Fortnightly,1
3341,3342,55.0,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,No,35.0,Credit Card,Monthly,4
3342,3343,66.0,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,No,45.0,Credit Card,Weekly,2
3343,3344,24.0,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,No,6.0,Cash,Bi-Weekly,1
3344,3345,62.0,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,No,20.0,Cash,Annually,1
3345,3346,,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,,No,,No,No,,Venmo,,2
3346,3347,30.0,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,Express,No,No,30.0,Venmo,Quarterly,1
3347,3348,,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,,No,,No,No,,PayPal,,1
3348,3349,28.0,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,No,15.0,Cash,Every 3 Months,2
3349,3350,35.0,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,No,29.0,PayPal,Quarterly,3
3350,3351,45.0,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,No,15.0,Cash,Bi-Weekly,2
3351,3352,43.0,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,No,18.0,Bank Transfer,Fortnightly,3
3352,3353,55.0,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,No,7.0,Bank Transfer,Bi-Weekly,2
3353,3354,,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Free Shipping,No,No,19.0,Credit Card,,3
3354,3355,42.0,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,No,15.0,PayPal,Weekly,2
3355,3356,40.0,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,No,No,3.0,Bank Transfer,Bi-Weekly,4
3356,3357,,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,No,13.0,PayPal,,4
3357,3358,,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,,No,Free Shipping,No,No,,Credit Card,,2
3358,3359,,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26.0,Cash,,3
3359,3360,43.0,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,No,29.0,Debit Card,Monthly,3
3360,3361,22.0,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47.0,Cash,,1
3361,3362,47.0,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,No,47.0,Credit Card,Bi-Weekly,3
3362,3363,50.0,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,No,48.0,Venmo,,3
3363,3364,58.0,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,46.0,Bank Transfer,Bi-Weekly,2
3364,3365,50.0,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,No,7.0,Credit Card,Monthly,3
3365,3366,43.0,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,No,No,45.0,Credit Card,Every 3 Months,2
3366,3367,38.0,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47.0,Debit Card,Quarterly,1
3367,3368,44.0,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6.0,Venmo,Fortnightly,2
3368,3369,30.0,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,No,No,29.0,Bank Transfer,Every 3 Months,3
3369,3370,47.0,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42.0,Cash,Monthly,1
3370,3371,30.0,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46.0,Cash,Fortnightly,4
3371,3372,49.0,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28.0,PayPal,Annually,2
3372,3373,,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,,No,,No,No,,Credit Card,,4
3373,3374,,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,,No,,No,No,,Debit Card,,2
3374,3375,22.0,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41.0,Debit Card,Annually,1
3375,3376,51.0,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8.0,Credit Card,Annually,3
3376,3377,,Female,Hat,Accessories,46,Ohio,M,Green,Winter,,No,,No,No,,Cash,,3
3377,3378,,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18.0,PayPal,,4
3378,3379,49.0,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6.0,Cash,Quarterly,2
3379,3380,,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,,No,,No,No,,Cash,,2
3380,3381,41.0,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6.0,PayPal,Every 3 Months,1
3381,3382,57.0,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27.0,Credit Card,Quarterly,3
3382,3383,34.0,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2.0,Bank Transfer,Weekly,4
